站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
56959,20220607203828,13.2,1012.1,74,12,2.9,0.0,10487.3
56964,20220607203828,15.7,1019.1,81,291,10.3,0.1,10100.2
56966,20220607203828,21.5,1020.6,50,310,6.7,1.0,10279.0
56969,20220607203828,29.2,1016.7,36,344,10.8,0.0,10240.2
56977,20220607203828,25.9,1022.8,34,119,7.5,0.2,10421.8
56985,20220607203828,34.5,1008.0,95,214,3.6,0.7,10254.9
56986,20220607203828,7.3,1011.8,49,89,11.9,1.4,10469.8
56991,20220607203828,21.4,1000.3,67,12,14.5,0.9,10231.3
59007,20220607203828,32.6,1014.8,87,261,14.1,1.5,10199.4
58448,20220607203828,33.4,1015.3,45,94,2.5,0.7,10078.5
58450,20220607203828,6.7,1000.6,47,193,6.4,1.0,10272.1
58457,20220607203828,22.0,1026.1,14,135,11.6,1.1,10190.3
58464,20220607203828,13.9,1025.0,81,258,3.3,1.0,10142.3
58467,20220607203828,27.5,1007.1,93,195,1.6,0.4,10119.6
58472,20220607203828,24.5,1002.0,11,184,4.3,1.2,10089.1
58477,20220607203828,6.8,1008.0,32,124,0.3,0.5,10263.9
58543,20220607203828,34.5,1024.1,60,185,10.9,0.7,10174.9
58549,20220607203828,3.8,1017.8,56,331,14.4,1.5,10235.1
58553,20220607203828,25.7,1022.8,90,313,1.3,1.5,10160.8
58556,20220607203828,25.2,1007.0,20,336,1.7,0.6,10202.8
58557,20220607203828,15.5,1003.9,86,282,2.8,0.8,10010.6
58562,20220607203828,24.5,1011.8,85,211,14.6,1.1,10226.6
58569,20220607203828,32.0,1018.8,75,134,13.1,0.7,10263.5
58633,20220607203828,8.8,1023.6,69,223,2.6,0.3,10314.1
58646,20220607203828,15.5,1010.2,38,48,9.3,1.4,10469.0
58652,20220607203828,3.7,1022.8,43,10,5.6,0.6,10380.8
58665,20220607203828,2.2,1010.7,50,214,6.5,0.3,10451.5
58666,20220607203828,20.8,1026.3,8,242,0.4,1.2,10351.8
58667,20220607203828,17.3,1000.2,23,200,1.1,0.7,10414.2
58742,20220607203828,26.4,1012.1,12,128,10.1,0.9,10476.3
58752,20220607203828,35.0,1005.9,86,82,0.6,0.6,10286.3
58760,20220607203828,32.9,1019.4,58,139,14.9,0.9,10385.8
57348,20220607203828,16.6,1022.5,12,310,6.4,0.9,10328.9
57426,20220607203828,9.1,1008.7,20,173,2.5,1.0,10169.0
57432,20220607203828,32.2,1011.8,53,67,2.2,0.9,10469.7
57502,20220607203828,34.9,1020.0,59,181,8.6,1.2,10306.5
57512,20220607203828,10.3,1017.2,82,351,13.4,1.3,10462.2
57516,20220607203828,15.9,1007.3,5,124,7.3,0.4,10329.4
57517,20220607203828,26.7,1007.3,72,157,14.6,0.7,10154.1
57520,20220607203828,22.2,1001.5,67,308,4.0,1.2,10088.8
57523,20220607203828,20.8,1001.4,70,84,13.3,0.7,10238.6
57536,20220607203828,1.2,1005.3,42,46,7.8,1.3,10256.8
57612,20220607203828,32.9,1021.1,53,174,8.0,0.3,10077.2
57633,20220607203828,17.9,1012.3,49,49,11.5,1.0,10047.4
