站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
56959,20220607204026,6.2,1022.8,27,262,2.0,0.0,10330.4
56964,20220607204026,2.2,1000.0,90,180,7.2,0.4,10484.5
56966,20220607204026,12.9,1012.8,10,233,6.5,0.0,10347.8
56969,20220607204026,26.0,1024.0,73,330,13.9,0.7,10152.4
56977,20220607204026,1.9,1007.4,52,28,2.7,1.3,10222.0
56985,20220607204026,5.6,1020.5,72,248,12.0,0.1,10497.0
56986,20220607204026,27.5,1013.0,4,42,0.5,1.2,10103.1
56991,20220607204026,13.1,1003.0,83,49,9.0,1.1,10073.6
59007,20220607204026,26.4,1014.7,69,283,11.1,1.1,10174.0
58448,20220607204026,28.0,1004.0,59,200,10.7,0.9,10272.8
58450,20220607204026,18.3,1016.2,89,285,1.8,0.7,10108.0
58457,20220607204026,25.4,1013.5,95,266,10.6,1.2,10087.4
58464,20220607204026,4.4,1024.5,8,200,14.0,0.8,10081.8
58467,20220607204026,22.8,1011.9,20,104,10.2,0.5,10154.3
58472,20220607204026,25.4,1023.4,5,129,0.1,1.2,10147.6
58477,20220607204026,29.3,1018.1,94,87,4.3,1.5,10383.3
58543,20220607204026,9.9,1020.6,90,270,10.3,0.5,10447.6
58549,20220607204026,1.8,1002.2,79,247,2.8,0.6,10483.0
58553,20220607204026,19.0,1020.9,28,310,13.8,1.5,10340.3
58556,20220607204026,9.2,1006.5,47,61,1.3,0.3,10348.1
58557,20220607204026,25.2,1001.9,55,198,14.5,0.3,10023.8
58562,20220607204026,2.0,1001.9,96,64,12.3,1.3,10172.5
58569,20220607204026,12.5,1021.0,35,34,10.5,1.3,10210.6
58633,20220607204026,6.4,1014.9,57,165,6.9,0.6,10096.6
58646,20220607204026,26.9,1008.8,60,222,12.2,0.5,10431.8
58652,20220607204026,12.4,1002.6,14,350,0.5,1.2,10010.5
58665,20220607204026,19.9,1002.0,58,205,1.1,0.3,10067.4
58666,20220607204026,22.2,1005.6,49,133,5.2,0.0,10007.5
58667,20220607204026,23.3,1010.5,3,338,5.3,1.3,10280.7
58742,20220607204026,18.0,1005.9,54,239,4.0,1.4,10088.0
58752,20220607204026,8.8,1011.8,36,188,1.3,0.0,10423.4
58760,20220607204026,5.8,1002.7,38,116,4.5,0.1,10370.4
57348,20220607204026,3.5,1014.6,66,323,10.1,0.3,10343.9
57426,20220607204026,22.7,1013.7,35,306,6.1,1.1,10376.8
57432,20220607204026,19.7,1002.4,56,349,8.9,0.3,10111.7
57502,20220607204026,33.0,1015.0,96,351,2.5,0.4,10262.2
57512,20220607204026,31.6,1026.2,42,10,10.8,1.0,10255.7
57516,20220607204026,1.2,1025.0,79,347,0.8,0.0,10495.3
57517,20220607204026,2.1,1007.3,41,73,6.2,1.5,10251.1
57520,20220607204026,32.6,1020.3,4,126,12.6,0.2,10107.5
57523,20220607204026,33.1,1005.2,69,303,0.1,1.4,10379.1
57536,20220607204026,11.9,1011.8,91,302,4.6,0.9,10324.9
57612,20220607204026,15.7,1016.5,49,77,4.1,0.8,10079.2
57633,20220607204026,17.9,1021.0,25,209,2.6,0.4,10110.4
