站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
56959,20220607203318,12.4,1021.0,65,264,7.3,0.4,10075.6
56964,20220607203318,13.1,1014.0,95,154,8.8,0.0,10295.3
56966,20220607203318,20.7,1019.8,84,261,10.6,0.3,10376.2
56969,20220607203318,33.1,1017.8,20,322,3.0,1.5,10393.3
56977,20220607203318,18.2,1024.0,35,205,3.0,1.4,10370.7
56985,20220607203318,18.3,1019.1,49,15,0.1,1.4,10121.6
56986,20220607203318,19.7,1023.8,78,258,9.8,1.2,10045.1
56991,20220607203318,25.6,1010.7,18,90,5.7,0.0,10450.1
59007,20220607203318,26.2,1013.1,20,10,10.1,0.1,10091.7
58448,20220607203318,30.9,1022.4,57,130,12.5,0.4,10045.1
58450,20220607203318,23.5,1007.6,16,27,2.6,1.2,10273.5
58457,20220607203318,28.9,1006.4,2,201,5.3,0.7,10000.4
58464,20220607203318,13.4,1008.5,57,18,11.7,1.5,10048.5
58467,20220607203318,23.1,1019.6,36,342,8.7,0.0,10077.6
58472,20220607203318,16.1,1007.7,51,0,5.5,1.3,10423.1
58477,20220607203318,22.2,1003.2,30,258,11.3,0.7,10225.9
58543,20220607203318,26.2,1007.7,24,216,5.7,0.0,10197.9
58549,20220607203318,28.6,1018.7,28,257,9.0,0.3,10238.2
58553,20220607203318,29.7,1003.1,97,141,6.5,1.0,10033.7
58556,20220607203318,3.7,1011.3,46,104,7.2,0.2,10289.2
58557,20220607203318,18.2,1022.2,7,73,5.9,1.3,10405.8
58562,20220607203318,12.1,1018.6,9,297,1.9,0.4,10313.4
58569,20220607203318,2.9,1019.0,99,39,6.6,0.2,10193.8
58633,20220607203318,34.2,1016.9,67,64,5.9,0.3,10284.9
58646,20220607203318,17.0,1013.2,76,188,9.5,0.1,10108.3
58652,20220607203318,26.3,1025.3,3,195,2.4,0.3,10147.4
58665,20220607203318,18.8,1025.3,20,47,5.8,0.9,10270.6
58666,20220607203318,27.5,1023.7,79,329,6.1,0.4,10415.7
58667,20220607203318,5.4,1013.2,80,213,14.5,1.4,10202.5
58742,20220607203318,17.8,1008.5,95,18,0.3,0.5,10478.7
58752,20220607203318,28.3,1014.9,100,85,1.7,1.0,10294.1
58760,20220607203318,17.5,1025.5,83,205,10.9,1.2,10397.0
57348,20220607203318,11.1,1012.9,85,73,6.6,1.1,10317.4
57426,20220607203318,26.6,1023.0,73,345,1.2,1.5,10207.2
57432,20220607203318,0.9,1000.3,83,236,13.4,1.3,10089.8
57502,20220607203318,7.9,1013.5,58,0,14.7,0.7,10210.7
57512,20220607203318,18.2,1016.2,4,338,6.1,0.4,10128.5
57516,20220607203318,31.9,1005.3,23,323,2.5,0.3,10172.4
57517,20220607203318,13.3,1016.9,57,284,13.4,0.2,10074.3
57520,20220607203318,15.4,1008.8,75,141,12.9,0.0,10418.8
57523,20220607203318,11.1,1002.6,39,293,12.3,1.3,10222.2
57536,20220607203318,19.6,1021.9,88,334,8.3,0.5,10083.1
57612,20220607203318,7.5,1012.1,58,198,2.2,1.4,10198.2
57633,20220607203318,22.8,1007.9,56,274,12.8,0.6,10169.6
