站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
56959,20220607203150,29.2,1009.3,65,15,14.3,1.5,10169.1
56964,20220607203150,26.4,1015.7,71,311,14.9,0.7,10001.7
56966,20220607203150,16.2,1002.1,98,144,13.9,1.3,10302.2
56969,20220607203150,12.1,1021.1,59,94,3.2,0.6,10172.5
56977,20220607203150,17.2,1006.5,23,219,10.9,1.0,10147.4
56985,20220607203150,9.7,1020.9,76,20,5.8,0.5,10244.0
56986,20220607203150,29.2,1022.6,22,184,9.7,0.2,10241.3
56991,20220607203150,11.5,1018.9,48,92,6.8,0.9,10053.6
59007,20220607203150,9.2,1000.9,43,147,2.9,0.8,10203.1
58448,20220607203150,17.5,1013.9,53,165,1.3,1.1,10344.6
58450,20220607203150,23.5,1007.2,29,23,6.5,1.3,10103.0
58457,20220607203150,18.8,1022.5,49,294,3.1,1.2,10431.4
58464,20220607203150,8.4,1015.8,38,311,6.9,0.3,10119.0
58467,20220607203150,23.7,1008.7,77,131,0.1,0.9,10251.9
58472,20220607203150,20.5,1003.2,54,71,8.9,0.6,10409.1
58477,20220607203150,4.5,1014.5,47,62,5.7,0.7,10056.7
58543,20220607203150,9.2,1018.3,47,158,9.8,1.2,10456.8
58549,20220607203150,15.0,1004.7,41,259,6.5,0.9,10389.4
58553,20220607203150,1.6,1009.0,100,185,11.4,0.0,10042.5
58556,20220607203150,6.7,1016.3,8,103,2.6,1.3,10184.9
58557,20220607203150,4.7,1013.0,66,112,14.3,1.5,10158.9
58562,20220607203150,33.9,1016.4,6,102,6.7,0.5,10461.9
58569,20220607203150,34.9,1003.1,96,302,1.6,0.6,10231.0
58633,20220607203150,19.5,1024.1,69,19,4.1,1.5,10253.1
58646,20220607203150,24.4,1014.6,92,173,8.1,0.0,10475.5
58652,20220607203150,15.7,1015.6,41,1,2.1,0.9,10109.1
58665,20220607203150,9.8,1022.3,69,204,5.9,0.7,10237.0
58666,20220607203150,3.5,1008.2,19,221,6.3,1.1,10375.0
58667,20220607203150,28.8,1004.4,55,74,14.7,0.1,10226.0
58742,20220607203150,2.8,1020.8,5,266,2.4,0.1,10254.7
58752,20220607203150,19.9,1025.7,63,297,3.5,1.0,10167.8
58760,20220607203150,24.0,1006.2,93,5,5.9,0.2,10372.1
57348,20220607203150,3.0,1003.1,39,263,1.8,1.2,10081.5
57426,20220607203150,17.4,1024.2,89,184,4.0,0.4,10019.2
57432,20220607203150,3.5,1006.4,78,154,8.4,0.7,10414.2
57502,20220607203150,8.9,1002.0,70,176,12.3,0.1,10050.6
57512,20220607203150,14.4,1010.5,80,191,12.7,0.1,10084.7
57516,20220607203150,30.1,1013.1,4,160,0.0,1.5,10005.1
57517,20220607203150,8.6,1020.5,8,239,7.7,0.1,10001.0
57520,20220607203150,1.1,1021.0,81,242,10.6,0.5,10289.1
57523,20220607203150,19.1,1021.2,93,335,3.8,0.8,10287.9
57536,20220607203150,28.0,1011.5,25,212,5.9,0.3,10171.7
57612,20220607203150,26.9,1015.0,82,354,5.8,0.9,10138.0
57633,20220607203150,8.7,1021.6,91,296,5.6,1.4,10048.7
