站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
56959,20220605201534,20.7,1019.8,19,248,4.4,0.8,10338.2
56964,20220605201534,17.4,1006.8,7,150,6.2,1.4,10037.4
56966,20220605201534,7.7,1004.6,81,357,13.9,1.1,10448.3
56969,20220605201534,28.1,1016.7,95,43,3.3,1.3,10341.3
56977,20220605201534,8.0,1023.3,45,222,13.2,1.4,10206.9
56985,20220605201534,13.7,1021.5,10,328,14.8,1.5,10029.8
56986,20220605201534,21.8,1009.1,99,214,14.7,0.3,10386.0
56991,20220605201534,4.3,1012.3,34,18,12.5,0.3,10200.7
59007,20220605201534,5.7,1015.1,33,216,5.9,1.2,10052.0
58448,20220605201534,24.3,1009.0,30,262,10.3,1.4,10137.6
58450,20220605201534,8.9,1018.7,61,334,10.9,1.1,10127.9
58457,20220605201534,33.5,1002.0,17,107,10.8,0.5,10222.5
58464,20220605201534,34.9,1012.8,72,98,5.4,0.0,10178.0
58467,20220605201534,21.7,1017.7,67,161,12.3,0.7,10238.8
58472,20220605201534,7.9,1010.0,26,139,14.9,1.0,10486.1
58477,20220605201534,10.3,1016.9,60,259,13.9,0.7,10419.1
58543,20220605201534,2.6,1008.7,64,337,5.5,1.5,10233.6
58549,20220605201534,11.7,1002.6,76,170,12.5,0.1,10338.8
58553,20220605201534,11.4,1016.2,28,218,3.2,0.8,10427.3
58556,20220605201534,7.5,1006.5,57,304,4.1,0.7,10234.3
58557,20220605201534,5.7,1007.2,34,82,1.9,1.3,10428.7
58562,20220605201534,32.5,1012.1,60,71,2.9,1.4,10218.5
58569,20220605201534,23.5,1013.9,65,305,12.2,0.7,10443.2
58633,20220605201534,31.7,1020.9,94,192,8.6,0.9,10370.7
58646,20220605201534,2.9,1011.6,5,300,10.9,0.6,10364.1
58652,20220605201534,26.6,1010.4,67,67,12.5,0.1,10040.5
58665,20220605201534,2.8,1019.7,20,0,14.1,0.8,10297.2
58666,20220605201534,11.1,1015.7,2,94,12.1,0.6,10026.2
58667,20220605201534,7.1,1024.1,56,260,6.2,1.2,10057.8
58742,20220605201534,15.0,1010.5,96,82,14.1,0.1,10155.0
58752,20220605201534,23.9,1000.8,61,22,5.0,1.1,10472.0
58760,20220605201534,5.5,1016.7,1,281,14.5,0.5,10288.6
57348,20220605201534,27.8,1021.7,3,68,14.3,1.3,10327.4
57426,20220605201534,14.6,1000.4,70,339,2.1,0.0,10335.8
57432,20220605201534,1.2,1000.4,44,60,1.9,1.1,10363.5
57502,20220605201534,18.8,1000.1,90,88,10.4,0.9,10152.1
57512,20220605201534,4.5,1018.2,66,87,13.9,0.7,10123.3
57516,20220605201534,15.5,1022.3,65,353,10.0,0.5,10190.1
57517,20220605201534,13.3,1013.8,7,306,3.4,1.3,10242.8
57520,20220605201534,15.6,1022.6,74,288,14.2,0.2,10019.0
57523,20220605201534,25.5,1004.8,78,165,9.5,0.2,10277.1
57536,20220605201534,18.7,1025.8,62,223,9.2,1.3,10019.8
57612,20220605201534,16.9,1005.8,90,237,6.8,0.7,10332.1
57633,20220605201534,22.9,1006.1,23,329,5.2,1.5,10224.6
